file,word_count,readability,missing_sections,style_errors,image_issues,has_adsense,has_affiliate,has_canonical,has_meta_desc,has_h1,broken_links
image-contrast-guide-3.html,2060,,,,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-contrast-guide-4.html,1710,,,,,True,True,True,True,True,
image-contrast-guide-5.html,2111,,introduction,,,True,True,True,True,True,
image-crop-guide-1.html,1750,,,,,True,True,True,True,True,
image-crop-guide-2.html,2315,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-crop-guide-3.html,1672,,,,,True,True,True,True,True,
image-crop-guide-4.html,1586,,,,,True,True,True,True,True,
image-crop-guide-5.html,2121,,,,,True,True,True,True,True,https://fastimgtool.com/newsletter.html.html.html.html
image-grayscale-guide-1.html,1663,,,,,True,True,True,True,True,
image-grayscale-guide-2.html,1664,,,,,True,True,True,True,True,
image-grayscale-guide-3.html,1643,,,,,True,True,True,True,True,
image-grayscale-guide-4.html,2095,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-grayscale-guide-5.html,1968,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-invert-guide-1.html,1976,,,missing footer,,True,True,True,True,True,
image-invert-guide-2.html,1746,,,,,True,True,True,True,True,
image-invert-guide-3.html,1686,,,,,True,True,True,True,True,
image-invert-guide-4.html,1642,,,,,True,True,True,True,True,
image-invert-guide-5.html,1786,,,,,True,True,True,True,True,
image-resizer-guide-1.html,1814,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-resizer-guide-2.html,1744,,,,,True,True,True,True,True,
image-resizer-guide-3.html,1754,,,,,True,True,True,True,True,
image-resizer-guide-4.html,1775,,,,,True,True,True,True,True,
image-resizer-guide-5.html,1604,,,,,True,True,True,True,True,
image-saturation-guide-1.html,1785,,,,,True,True,True,True,True,
image-saturation-guide-2.html,2090,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-saturation-guide-3.html,1605,,,,,True,True,True,True,True,
image-saturation-guide-4.html,1686,,,,,True,True,True,True,True,
image-saturation-guide-5.html,2157,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-sepia-guide-1.html,1648,,,,,True,True,True,True,True,
image-sepia-guide-2.html,1971,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-sepia-guide-3.html,1593,,,,,True,True,True,True,True,
image-sepia-guide-4.html,1859,,,,,True,True,True,True,True,
image-sepia-guide-5.html,1984,,"introduction,conclusion",missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-sharpen-guide-1.html,1721,,,,,True,True,True,True,True,
image-sharpen-guide-2.html,1746,,,,,True,True,True,True,True,https://fastimgtool.com/tools/ai-image-enhancer/
image-sharpen-guide-3.html,1594,,,,,True,True,True,True,True,
image-sharpen-guide-4.html,1611,,,,,True,True,True,True,True,
image-sharpen-guide-5.html,2332,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
image-to-base64-guide-1.html,1702,,,,,True,True,True,True,True,
image-to-base64-guide-2.html,1781,,,,,True,True,True,True,True,
image-to-base64-guide-3.html,1704,,,,,True,True,True,True,True,
image-to-base64-guide-4.html,1564,,introduction,,,True,True,True,True,True,
image-to-base64-guide-5.html,1784,,faq,,,True,True,True,True,True,
image-to-webp-guide-1.html,1575,,introduction,,,True,True,True,True,True,
image-to-webp-guide-2.html,1719,,,,,True,True,True,True,True,
image-to-webp-guide-3.html,1806,,,,,True,True,True,True,True,
image-to-webp-guide-4.html,1644,,,,,True,True,True,True,True,
image-to-webp-guide-5.html,1984,,,,,True,True,True,True,True,
jpg-to-png-guide-1.html,1573,,,,,True,True,True,True,True,
jpg-to-png-guide-2.html,1742,,introduction,,,True,True,True,True,True,
jpg-to-png-guide-3.html,1583,,,,,True,True,True,True,True,
jpg-to-png-guide-4.html,1734,,,,,True,True,True,True,True,
jpg-to-png-guide-5.html,1878,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
png-to-jpg-guide-1.html,1579,,introduction,,,True,True,True,True,True,
png-to-jpg-guide-2.html,1761,,introduction,,,True,True,True,True,True,
png-to-jpg-guide-3.html,2069,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/tools/webp-to-png/
png-to-jpg-guide-4.html,1643,,,,,True,True,True,True,True,
png-to-jpg-guide-5.html,1696,,,,,True,True,True,True,True,
png-to-webp-guide-1.html,1658,,,,,True,True,True,True,True,
png-to-webp-guide-2.html,1662,,,,,True,True,True,True,True,
png-to-webp-guide-3.html,1605,,,,,True,True,True,True,True,
png-to-webp-guide-4.html,1733,,,,,True,True,True,True,True,
png-to-webp-guide-5.html,1941,,,missing footer,,True,True,True,True,True,"https://fastimgtool.com/about.html.html.html.html,https://fastimgtool.com/tools/crop-image"
resize-image-for-email.html,1742,,,,,True,True,True,True,True,
resize-image-for-facebook-cover.html,1874,,,,,True,True,True,True,True,
resize-image-for-instagram.html,2194,,introduction,,,True,True,True,True,True,
resize-image-for-youtube-thumbnail.html,1804,,introduction,,,True,True,True,True,True,
resize-image-online.html,2016,,,missing footer,,True,True,True,False,True,https://fastimgtool.com/contact.html.html.html.html
rotate-image-180-degrees.html,1929,,introduction,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
rotate-image-90-degrees.html,1498,,"faq,conclusion","missing navbar,missing footer",,True,True,True,True,True,https://fastimgtool.com/contact.html.html
rotate-image-counterclockwise.html,1776,,introduction,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
rotate-image-for-social-media.html,1719,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
rotate-image-guide-1.html,1812,,,,,True,True,True,True,True,
rotate-image-guide-2.html,1583,,,,,True,True,True,True,True,
rotate-image-guide-3.html,1875,,,,,True,True,True,True,True,
rotate-image-guide-4.html,1666,,introduction,,,True,True,True,True,True,
rotate-image-guide-5.html,1599,,,,,True,True,True,True,True,
sharpen-blurry-photos.html,1632,,,,,True,True,True,True,True,
sharpen-image-for-print.html,1870,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
sharpen-image-for-social-media.html,1996,,conclusion,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
test-tool-guide-1.html,1719,,,,,True,True,True,True,True,
test-tool-guide-2.html,1568,,,,,True,True,True,True,True,
test-tool-guide-3.html,1860,,,,,True,True,True,True,True,
test-tool-guide-4.html,1744,,,,,True,True,True,True,True,"https://fastimgtool.com/guides/advanced-test-tool-workflows.html,https://fastimgtool.com/newsletter.html.html.html.html"
test-tool-guide-5.html,1798,,,,,True,True,True,True,True,
tiff-to-jpg-guide-1.html,1663,,,,,True,True,True,True,True,
tiff-to-jpg-guide-2.html,1626,,,,,True,True,True,True,True,
tiff-to-jpg-guide-3.html,1911,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
tiff-to-jpg-guide-4.html,1590,,,,,True,True,True,True,True,
tiff-to-jpg-guide-5.html,1578,,,,,True,True,True,True,True,
unsharp-mask-explained.html,1601,,introduction,,,True,True,True,True,True,
webp-to-jpg-guide-1.html,1687,,introduction,,,True,True,True,True,True,
webp-to-jpg-guide-2.html,1572,,,,,True,True,True,True,True,
webp-to-jpg-guide-3.html,1884,,,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
webp-to-jpg-guide-4.html,1586,,,,,True,True,True,True,True,
webp-to-jpg-guide-5.html,1786,,conclusion,missing footer,,True,True,True,True,True,https://fastimgtool.com/about.html.html.html.html
webp-vs-jpg-which-is-better.html,581,,"step-by-step,faq,conclusion",missing footer,,True,True,True,True,True,https://fastimgtool.com/contact.html.html
why-use-grayscale-images.html,1559,,,,,True,True,True,True,True,
